Job_ID,Task_Start_Time,Task_End_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Task_Waiting_Time (ms),Data_Source,Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type,Error_Rate (%),Task_Type,Projection_Score,Predicted_Execution_Duration (ms),Predicted_Context_Switch_Penalty (ms),Host_Cluster_Suitability_Score,Predicted_Load_Condition,Scheduling_Priority_Score,Resource_Cluster_ID,Load_Rebalancing_Flag,Envy_Freeness_Score,VM_Placement_Diversity_Score,PM_Utilization_Efficiency (%),Affinity_Breaker_Flag,Observed_Delay_Deviation (ms),Adaptive_Model_Update_Flag,Context_Switch_Overhead (%),Thermal_Impact_Score,Energy_Efficiency_Index,Predicted_Host_ID,Actual_Host_ID,CPU_Share (%),Memory_Share (%),Bandwidth_Share (%),VM_Total_Memory_Capacity (MB),Host_Selection_Correct,Envy_Rate (%),Dominant_Resource_Share (%),Memory_Utilization (%)
JOB_4864,04-01-2024 09:03,04-01-2024 09:03,36.78,2171,577,1.66,645,Enterprise DB,804,844.64,Low,ASB-Dynamic-CapsNet,Dynamic,1.97,IO-Bound,0.848,647,45,0.698,High,0.836,Cluster_4864,No,0.838,0.755,94.62,Yes,-70,No,4.3,0.594,1.019,Host_1,Host_3,32.16,31.06,14.78,32768,0,16.2,32.16,6.63
JOB_4865,04-01-2024 09:04,04-01-2024 09:04,35.1,1582,2466,7.85,158,Cloud,725,97.67,Low,Round Robin,Static,1.26,Delay-Sensitive,1.497,2662,103,0.645,Low,0.481,Cluster_4865,No,0.786,0.838,96.21,Yes,-196,Yes,2.31,0.255,0.808,Host_4,Host_2,67.62,73.33,96.9,32768,0,21.4,96.9,4.83
JOB_4866,04-01-2024 09:05,04-01-2024 09:05,60.85,2228,2626,1.14,107,Cloud,4977,34.85,Low,Priority-Based,Dynamic,2.11,IO-Bound,0.916,2424,59,0.777,Low,0.148,Cluster_4866,Yes,0.983,0.678,93,Yes,202,No,4.21,0.782,1.139,Host_2,Host_1,25.25,85.95,19.57,32768,0,1.7,85.95,6.8
JOB_4867,04-01-2024 09:06,04-01-2024 09:06,38.48,4351,466,9.12,737,Cloud,4173,242.71,Low,Priority-Based,Dynamic,2.83,CPU-Bound,1.236,573,71,0.763,Low,0.62,Cluster_4867,Yes,0.97,0.988,89.59,No,-107,Yes,2.39,0.929,1.027,Host_4,Host_4,17.39,53.79,78.68,8192,1,3,78.68,53.11
JOB_4868,04-01-2024 09:07,04-01-2024 09:07,21.88,6903,1936,3.18,110,IoT,4561,339.71,High,ASB-Dynamic-CapsNet,Dynamic,0.02,IO-Bound,1.173,2201,64,0.609,High,0.408,Cluster_4868,Yes,0.955,0.6,72.41,No,-265,Yes,1.35,0.377,1.095,Host_4,Host_1,38.88,90.47,54.01,8192,0,4.5,90.47,84.27
JOB_4869,04-01-2024 09:08,04-01-2024 09:08,57.72,6592,1815,9.04,739,Enterprise DB,1760,630.26,Medium,Priority-Based,Static,1.34,IO-Bound,1.037,1537,102,0.835,Medium,0.699,Cluster_4869,Yes,0.811,0.808,76.07,Yes,278,Yes,3.83,0.182,1.498,Host_4,Host_4,42.13,97.81,36.45,8192,1,18.9,97.81,80.47
JOB_4870,04-01-2024 09:09,04-01-2024 09:09,75.15,2642,112,7.85,376,Social Media,3525,140.41,Medium,ASB-Dynamic-CapsNet,Dynamic,3.36,Memory-Intensive,0.756,-65,111,0.95,Medium,0.72,Cluster_4870,No,0.983,0.845,98.43,No,177,Yes,2.9,0.874,0.858,Host_4,Host_4,55.63,29.32,85.65,16384,1,1.7,85.65,16.13
JOB_4871,04-01-2024 09:10,04-01-2024 09:10,40.57,1648,635,8.78,471,Cloud,591,442.96,Low,Round Robin,Dynamic,3.37,CPU-Bound,1.283,897,84,0.755,Medium,0.259,Cluster_4871,No,0.922,0.845,87.49,Yes,-262,No,3.14,0.458,0.819,Host_4,Host_1,17.21,27.59,46.84,32768,0,7.8,46.84,5.03
JOB_4872,04-01-2024 09:11,04-01-2024 09:11,20.58,6684,3339,2.53,934,Social Media,214,212.22,Medium,FCFS,Dynamic,3.27,Delay-Sensitive,1.479,3613,39,0.614,Low,0.525,Cluster_4872,No,0.92,0.529,89.23,No,-274,Yes,4.65,0.634,1.125,Host_1,Host_1,54.69,88.24,80.31,8192,1,8,88.24,81.59
JOB_4873,04-01-2024 09:12,04-01-2024 09:12,25.74,6510,2417,6.16,423,Cloud,2305,856.75,Medium,Priority-Based,Static,4.75,IO-Bound,0.552,2184,89,0.731,Medium,0.781,Cluster_4873,Yes,0.855,0.785,73.67,Yes,233,No,4.7,0.645,1.035,Host_1,Host_4,80.33,58.18,44.04,8192,0,14.5,80.33,79.47
JOB_4874,04-01-2024 09:13,04-01-2024 09:13,29,753,4142,1.39,268,Social Media,1034,54.52,Medium,ASB-Dynamic-CapsNet,Static,2.84,IO-Bound,1.083,4220,97,0.67,High,0.561,Cluster_4874,No,0.758,0.539,84.03,No,-78,Yes,0.88,0.664,0.838,Host_2,Host_1,95.49,18.45,92.44,8192,0,24.2,95.49,9.19
JOB_4875,04-01-2024 09:14,04-01-2024 09:14,33.99,4602,475,2.42,912,IoT,2711,362.38,Low,FCFS,Dynamic,1.35,Memory-Intensive,0.566,420,67,0.837,Medium,0.642,Cluster_4875,No,0.948,0.591,78.9,Yes,55,Yes,3.67,0.178,1.235,Host_2,Host_4,15.68,82.39,73.12,16384,0,5.2,82.39,28.09
JOB_4876,04-01-2024 09:15,04-01-2024 09:15,61.42,4042,1824,3.44,365,Cloud,4518,635.06,Low,Round Robin,Dynamic,4.06,CPU-Bound,1.331,1879,38,0.66,High,0.629,Cluster_4876,Yes,0.757,0.66,93.56,Yes,-55,No,1.63,0.235,0.819,Host_3,Host_3,18.61,87.72,23.68,16384,1,24.3,87.72,24.67
JOB_4877,04-01-2024 09:16,04-01-2024 09:16,58.08,3275,356,7.54,20,IoT,667,913.96,Medium,ASB-Dynamic-CapsNet,Dynamic,1.95,IO-Bound,1.331,62,45,0.807,Low,0.241,Cluster_4877,Yes,0.729,0.885,96.01,No,294,No,4.36,0.301,1.394,Host_2,Host_2,14.89,60.89,97.58,8192,1,27.1,97.58,39.98
JOB_4878,04-01-2024 09:17,04-01-2024 09:17,65.69,6712,2364,0.73,425,IoT,3963,869.31,Low,Priority-Based,Static,1.2,Delay-Sensitive,0.941,2138,51,0.837,High,0.607,Cluster_4878,No,0.923,0.779,91.14,No,226,Yes,1.23,0.183,0.948,Host_2,Host_3,91.4,65.06,25.59,32768,0,7.7,91.4,20.48
JOB_4879,04-01-2024 09:18,04-01-2024 09:18,39,7748,549,9.08,580,Enterprise DB,118,896.24,Medium,Round Robin,Static,2.78,Memory-Intensive,0.567,713,53,0.91,Medium,0.896,Cluster_4879,Yes,0.778,0.772,78.79,No,-164,No,4.58,0.383,0.914,Host_4,Host_3,76.13,74.66,47.17,16384,0,22.2,76.13,47.29
JOB_4880,04-01-2024 09:19,04-01-2024 09:19,75.92,5137,993,1.17,259,Social Media,3474,72.22,Low,ASB-Dynamic-CapsNet,Static,1.45,CPU-Bound,0.793,1172,99,0.633,Medium,0.022,Cluster_4880,No,0.963,0.921,92.01,Yes,-179,No,1.61,0.215,0.821,Host_1,Host_4,21.18,25.39,43.17,32768,0,3.7,43.17,15.68
JOB_4881,04-01-2024 09:20,04-01-2024 09:20,26.33,3833,3312,4.08,661,Cloud,4246,842.51,Medium,Priority-Based,Static,1.98,CPU-Bound,0.988,3401,105,0.688,Low,0.182,Cluster_4881,No,0.891,0.899,92.81,Yes,-89,Yes,3.16,0.965,0.837,Host_2,Host_3,32.48,15.85,25.98,8192,0,10.9,32.48,46.79
JOB_4882,04-01-2024 09:21,04-01-2024 09:21,47.52,4684,1284,1.27,856,IoT,50,782.11,Low,Round Robin,Dynamic,3.47,Delay-Sensitive,1.033,1285,65,0.881,High,0.251,Cluster_4882,No,0.963,0.714,79.47,Yes,-1,No,0.6,0.24,1.362,Host_2,Host_1,78.02,63,45.65,16384,0,3.7,78.02,28.59
JOB_4883,04-01-2024 09:22,04-01-2024 09:22,74.08,6534,3323,7.81,559,Social Media,2448,903.41,Medium,Round Robin,Dynamic,4.98,Memory-Intensive,1.195,3424,112,0.713,Medium,0.221,Cluster_4883,No,0.728,0.835,81.73,Yes,-101,Yes,0.63,0.929,0.941,Host_1,Host_3,27.3,42.51,19.3,32768,0,27.2,42.51,19.94
JOB_4884,04-01-2024 09:23,04-01-2024 09:23,24.41,3779,1408,1.84,131,Enterprise DB,2104,318.46,Low,FCFS,Static,3.22,Memory-Intensive,1.07,1517,25,0.88,Low,0.314,Cluster_4884,Yes,0.903,0.78,79.89,No,-109,No,3.13,0.603,1.067,Host_2,Host_2,63.26,13.58,53.46,8192,1,9.7,63.26,46.13
JOB_4885,04-01-2024 09:24,04-01-2024 09:24,18.79,4808,4805,8.91,929,Social Media,4463,912.65,Low,FCFS,Static,1.38,IO-Bound,1.451,4549,116,0.71,High,0.228,Cluster_4885,No,0.711,0.665,80.55,Yes,256,Yes,4.89,0.499,1.231,Host_2,Host_3,44.25,95.73,83.34,16384,0,28.9,95.73,29.35
JOB_4886,04-01-2024 09:25,04-01-2024 09:25,80.69,3381,1016,5.54,74,Social Media,235,408.61,Medium,FCFS,Static,0.45,Memory-Intensive,0.573,1031,83,0.861,Low,0.284,Cluster_4886,No,0.869,0.772,70.99,Yes,-15,Yes,2.29,0.17,0.843,Host_2,Host_2,28.96,35.27,51.2,32768,1,13.1,51.2,10.32
JOB_4887,04-01-2024 09:26,04-01-2024 09:26,37.43,765,247,9.51,667,Enterprise DB,4873,637.76,High,ASB-Dynamic-CapsNet,Dynamic,1.81,IO-Bound,0.667,193,103,0.783,Medium,0.934,Cluster_4887,No,0.868,0.841,97.17,No,54,Yes,2.79,0.286,0.808,Host_4,Host_3,23.89,65.13,27.44,32768,0,13.2,65.13,2.33
JOB_4888,04-01-2024 09:27,04-01-2024 09:27,64.71,7555,4851,3.26,311,Enterprise DB,2559,429.94,Medium,Round Robin,Static,0.1,Delay-Sensitive,1.354,4872,86,0.77,Medium,0.06,Cluster_4888,No,0.758,0.603,88.76,Yes,-21,No,2.91,0.933,1.305,Host_4,Host_3,24.71,88.57,80.11,8192,0,24.2,88.57,92.22
JOB_4889,04-01-2024 09:28,04-01-2024 09:28,12.03,2840,2214,4.82,134,Enterprise DB,4488,433.37,Medium,FCFS,Static,2.32,IO-Bound,1.179,2503,45,0.773,Low,0.882,Cluster_4889,No,0.953,0.641,74.05,Yes,-289,No,0.96,0.883,0.868,Host_2,Host_4,84.41,76.15,29.09,8192,0,4.7,84.41,34.67
JOB_4890,04-01-2024 09:29,04-01-2024 09:29,65.2,5826,4116,7.1,321,IoT,4858,551.17,High,Priority-Based,Static,3.3,Memory-Intensive,1.062,3892,56,0.65,Medium,0.943,Cluster_4890,Yes,0.714,0.647,72.83,No,224,No,4.16,0.563,1.448,Host_2,Host_4,24.77,76.4,71.55,16384,0,28.6,76.4,35.56
JOB_4891,04-01-2024 09:30,04-01-2024 09:30,35.29,6976,4040,8.4,200,Social Media,3129,362.37,Low,ASB-Dynamic-CapsNet,Static,2.56,Memory-Intensive,0.798,4150,98,0.745,Medium,0.754,Cluster_4891,Yes,0.997,0.606,82.92,No,-110,Yes,3.81,0.482,0.895,Host_1,Host_1,44.16,51.74,78.75,16384,1,0.3,78.75,42.58
JOB_4892,04-01-2024 09:31,04-01-2024 09:31,14.46,3648,4171,4.5,784,Enterprise DB,185,794.81,High,FCFS,Static,4.33,CPU-Bound,0.668,3997,35,0.999,Low,0.97,Cluster_4892,No,0.787,0.596,87.5,Yes,174,Yes,2.17,0.454,0.86,Host_2,Host_4,46.9,52.36,25.71,16384,0,21.3,52.36,22.27
JOB_4893,04-01-2024 09:32,04-01-2024 09:32,58.79,3859,2895,8.98,882,Social Media,432,637.3,Medium,ASB-Dynamic-CapsNet,Dynamic,2.47,Memory-Intensive,0.808,2964,88,0.643,Low,0.192,Cluster_4893,No,0.772,0.702,98.89,No,-69,Yes,0.72,0.907,1.208,Host_3,Host_1,96.82,47.27,36.12,16384,0,22.8,96.82,23.55
JOB_4894,04-01-2024 09:33,04-01-2024 09:33,29.26,1504,542,1.62,459,Social Media,4331,692.86,High,Round Robin,Static,2.31,Memory-Intensive,0.705,432,107,0.836,High,0.022,Cluster_4894,No,0.986,0.534,75.38,Yes,110,No,1.2,0.652,1.162,Host_4,Host_1,87.76,72.29,55.34,32768,0,1.4,87.76,4.59
JOB_4895,04-01-2024 09:34,04-01-2024 09:34,40.94,2594,3044,7.23,817,IoT,2736,238.72,Low,Priority-Based,Static,1.55,IO-Bound,0.734,3295,26,0.767,High,0.244,Cluster_4895,No,0.854,0.632,90.58,No,-251,Yes,0.97,0.495,1.449,Host_4,Host_3,30.32,25.32,84.4,32768,0,14.6,84.4,7.92
JOB_4896,04-01-2024 09:35,04-01-2024 09:35,16.45,5217,4036,3.81,703,Social Media,977,969.88,Medium,Round Robin,Dynamic,4.19,Memory-Intensive,0.548,4275,27,0.941,Low,0.499,Cluster_4896,No,0.921,0.641,76.62,Yes,-239,Yes,2.15,0.25,1.135,Host_2,Host_3,37.94,16.27,59.41,16384,0,7.9,59.41,31.84
JOB_4897,04-01-2024 09:36,04-01-2024 09:36,21.77,3771,498,1.46,168,IoT,3493,663.57,Medium,Priority-Based,Static,4.52,CPU-Bound,0.652,384,44,0.66,Medium,0.418,Cluster_4897,Yes,0.989,0.89,96.94,Yes,114,No,4.37,0.304,1.485,Host_3,Host_1,88.88,16.56,89.62,8192,0,1.1,89.62,46.03
JOB_4898,04-01-2024 09:37,04-01-2024 09:37,33.84,5022,1251,4.17,362,Enterprise DB,610,205.22,Low,Round Robin,Static,4.89,IO-Bound,0.559,1105,68,0.703,Medium,0.105,Cluster_4898,No,0.855,0.775,87.84,No,146,No,4.98,0.647,1.137,Host_2,Host_2,62.9,57.31,67.8,32768,1,14.5,67.8,15.33
JOB_4899,04-01-2024 09:38,04-01-2024 09:38,17.18,709,3892,8.86,829,Enterprise DB,1239,752.99,Low,ASB-Dynamic-CapsNet,Static,4.91,Delay-Sensitive,1.177,3844,105,0.611,Low,0.212,Cluster_4899,Yes,0.919,0.625,71.2,Yes,48,Yes,1.98,0.281,0.821,Host_2,Host_1,92.22,29.53,77.96,16384,0,8.1,92.22,4.33
JOB_4900,04-01-2024 09:39,04-01-2024 09:39,82.87,1387,3095,9.82,999,Social Media,947,181.98,Medium,Round Robin,Dynamic,4.9,CPU-Bound,1.327,3083,37,0.968,Medium,0.51,Cluster_4900,No,0.903,0.652,71.32,Yes,12,No,2.21,0.921,0.896,Host_2,Host_1,14.21,98.45,78.25,8192,0,9.7,98.45,16.93
JOB_4901,04-01-2024 09:40,04-01-2024 09:40,10.48,6039,2316,4.23,808,IoT,2418,72.75,Low,Priority-Based,Static,3.56,CPU-Bound,1.219,2237,109,0.625,Low,0.012,Cluster_4901,No,0.912,0.958,87.45,Yes,79,No,0.83,0.178,1.335,Host_3,Host_2,98.97,94.64,17.81,16384,0,8.8,98.97,36.86
JOB_4902,04-01-2024 09:41,04-01-2024 09:41,48.71,653,1807,8.92,683,IoT,1788,532.28,High,ASB-Dynamic-CapsNet,Dynamic,2.81,IO-Bound,0.504,1579,119,0.697,Low,0.971,Cluster_4902,No,0.869,0.653,82.54,Yes,228,No,1.4,0.154,1.249,Host_2,Host_4,18.19,74.83,74.93,16384,0,13.1,74.93,3.99
JOB_4903,04-01-2024 09:42,04-01-2024 09:42,19.86,4093,3431,5.34,272,Cloud,3095,557.99,High,ASB-Dynamic-CapsNet,Dynamic,0.86,Memory-Intensive,0.98,3508,32,0.658,Medium,0.795,Cluster_4903,Yes,0.88,0.925,76.59,Yes,-77,Yes,4.31,0.348,1.316,Host_2,Host_1,66.45,44.53,11.36,32768,0,12,66.45,12.49
JOB_4904,04-01-2024 09:43,04-01-2024 09:43,34.61,914,2087,7.31,738,Cloud,4430,197.08,High,Priority-Based,Static,3.84,IO-Bound,0.523,1921,90,0.775,Medium,0.143,Cluster_4904,No,0.804,0.876,83.27,Yes,166,Yes,2,0.923,1.206,Host_1,Host_4,43.84,49.15,69.36,32768,0,19.6,69.36,2.79
JOB_4905,04-01-2024 09:44,04-01-2024 09:44,84.08,3924,4702,0.93,921,Enterprise DB,3922,354.9,High,Priority-Based,Dynamic,3.67,CPU-Bound,0.713,4765,51,0.828,Low,0.937,Cluster_4905,No,0.744,0.534,96.23,Yes,-63,Yes,3.09,0.366,1.422,Host_3,Host_2,51.85,25.74,62.31,8192,0,25.6,62.31,47.9
JOB_4906,04-01-2024 09:45,04-01-2024 09:45,22.94,5776,2668,5.79,415,Enterprise DB,2448,946.31,Low,ASB-Dynamic-CapsNet,Static,4.21,IO-Bound,1.364,2555,84,0.766,Low,0.283,Cluster_4906,No,0.993,0.802,78.04,Yes,113,Yes,3.54,0.622,1.172,Host_4,Host_1,32.01,33.28,78.64,32768,0,0.7,78.64,17.63
JOB_4907,04-01-2024 09:46,04-01-2024 09:46,87.27,1784,260,1.17,702,Cloud,4811,292.15,High,Priority-Based,Dynamic,2.31,Delay-Sensitive,1.004,224,35,0.691,Medium,0.63,Cluster_4907,Yes,0.854,0.825,79.67,No,36,Yes,0.79,0.913,1.029,Host_4,Host_4,34.72,69.58,18.1,16384,1,14.6,69.58,10.89
JOB_4908,04-01-2024 09:47,04-01-2024 09:47,26.46,3648,4535,3.05,612,IoT,1443,164.01,High,Round Robin,Dynamic,4.46,CPU-Bound,1.087,4295,61,0.711,Low,0.787,Cluster_4908,Yes,0.947,0.685,70.31,Yes,240,Yes,1.34,0.343,1.048,Host_1,Host_2,59.5,93.14,90.35,32768,0,5.3,93.14,11.13
JOB_4909,04-01-2024 09:48,04-01-2024 09:48,69.33,1268,4004,5.88,26,Social Media,2638,992.64,Medium,Round Robin,Dynamic,3.59,CPU-Bound,0.692,3777,86,0.795,Medium,0.09,Cluster_4909,Yes,0.919,0.889,93.19,No,227,Yes,2.14,0.25,1.047,Host_1,Host_4,91.66,14.9,84.17,32768,0,8.1,91.66,3.87
JOB_4910,04-01-2024 09:49,04-01-2024 09:49,53.73,1482,3673,8.17,646,Social Media,3516,309.28,Low,Round Robin,Static,0.86,IO-Bound,0.787,3415,36,0.734,Low,0.282,Cluster_4910,Yes,0.915,0.782,73.5,No,258,No,4.04,0.859,0.95,Host_4,Host_1,97.28,59.38,85.48,16384,0,8.5,97.28,9.05
JOB_4911,04-01-2024 09:50,04-01-2024 09:50,80.76,6107,3277,5.83,269,IoT,2074,683.45,Low,ASB-Dynamic-CapsNet,Static,1.03,IO-Bound,1.282,3382,81,0.921,High,0.174,Cluster_4911,No,0.729,0.784,88.29,No,-105,Yes,2.3,0.959,1.409,Host_3,Host_1,91.37,83.9,87.38,16384,0,27.1,91.37,37.27
JOB_4912,04-01-2024 09:51,04-01-2024 09:51,54.32,3702,1925,9.39,966,Enterprise DB,3735,239.24,Low,Round Robin,Dynamic,4.07,IO-Bound,0.525,2207,81,0.781,Low,0.303,Cluster_4912,No,0.855,0.993,80.86,Yes,-282,Yes,1.99,0.341,0.96,Host_1,Host_3,48.02,26.58,91.01,32768,0,14.5,91.01,11.3
JOB_4913,04-01-2024 09:52,04-01-2024 09:52,52.76,5174,4024,8.2,899,Social Media,979,554.62,Medium,ASB-Dynamic-CapsNet,Static,2.13,Delay-Sensitive,0.638,4028,82,0.96,Medium,0.136,Cluster_4913,No,0.991,0.6,98.92,Yes,-4,No,0.9,0.132,1.151,Host_4,Host_4,50.99,14.72,29.59,16384,1,0.9,50.99,31.58
JOB_4914,04-01-2024 09:53,04-01-2024 09:53,25.64,4026,1723,1.98,364,IoT,4359,392.42,Medium,Priority-Based,Dynamic,1.25,IO-Bound,1.074,1864,30,0.796,High,0.834,Cluster_4914,No,0.923,0.687,96.38,Yes,-141,No,2.53,0.302,1.179,Host_1,Host_2,91.18,61.93,29.78,8192,0,7.7,91.18,49.15
JOB_4915,04-01-2024 09:54,04-01-2024 09:54,23.3,3287,1276,4.2,498,Social Media,4449,961.96,Low,Round Robin,Static,2.11,Delay-Sensitive,1.387,1461,31,0.731,High,0.085,Cluster_4915,No,0.786,0.673,70.23,Yes,-185,Yes,2.84,0.12,0.943,Host_2,Host_2,25.11,59.36,80.28,32768,1,21.4,80.28,10.03
JOB_4916,04-01-2024 09:55,04-01-2024 09:55,83.32,2710,3820,6.85,223,IoT,3276,438.48,High,ASB-Dynamic-CapsNet,Dynamic,0.81,IO-Bound,1.392,3606,58,0.943,High,0.335,Cluster_4916,Yes,0.805,0.888,82.93,Yes,214,No,1.56,0.426,1.023,Host_2,Host_1,45.82,53.91,69.36,16384,0,19.5,69.36,16.54
JOB_4917,04-01-2024 09:56,04-01-2024 09:56,36.23,1538,4980,9.41,248,Cloud,1453,588.33,Medium,FCFS,Static,4.46,Delay-Sensitive,0.646,4906,56,0.872,High,0.953,Cluster_4917,No,0.892,0.706,82.89,Yes,74,No,4.56,0.441,1.006,Host_1,Host_2,88.35,94.85,19.23,32768,0,10.8,94.85,4.69
JOB_4918,04-01-2024 09:57,04-01-2024 09:57,39.77,7899,3320,9.88,189,Cloud,249,945.32,Medium,Round Robin,Dynamic,0.36,CPU-Bound,1.29,3179,51,0.732,Low,0.152,Cluster_4918,No,0.762,0.869,84.04,Yes,141,Yes,1.25,0.653,0.875,Host_2,Host_3,40.37,52.23,13.85,8192,0,23.8,52.23,96.42
JOB_4919,04-01-2024 09:58,04-01-2024 09:58,70.79,6838,3359,7.75,428,Social Media,3801,989.34,Medium,Round Robin,Static,1.77,CPU-Bound,1.133,3577,47,0.901,Low,0.93,Cluster_4919,Yes,0.977,0.645,98.11,No,-218,No,3.06,0.795,0.99,Host_3,Host_1,73.53,15.64,77.52,8192,0,2.3,77.52,83.47
JOB_4920,04-01-2024 09:59,04-01-2024 09:59,37.11,4432,230,5.95,693,Social Media,2335,110.64,Low,ASB-Dynamic-CapsNet,Static,2.78,IO-Bound,0.707,362,33,0.791,Medium,0.583,Cluster_4920,Yes,0.775,0.803,91.25,No,-132,Yes,4.82,0.971,1.116,Host_4,Host_1,10.41,47.26,77.7,8192,0,22.5,77.7,54.1
JOB_4921,04-01-2024 10:00,04-01-2024 10:00,86.16,1041,3662,7.69,152,Social Media,720,835.98,High,ASB-Dynamic-CapsNet,Static,4.37,Memory-Intensive,1.008,3632,83,0.699,Medium,0.424,Cluster_4921,No,0.997,0.719,79.3,No,30,Yes,2.93,0.924,1.216,Host_2,Host_4,49.99,95.12,88.94,8192,0,0.3,95.12,12.71
JOB_4922,04-01-2024 10:01,04-01-2024 10:01,69.03,858,1599,3.1,326,Social Media,1778,388.3,Medium,Priority-Based,Static,3.91,Delay-Sensitive,0.761,1696,95,0.701,Low,0.242,Cluster_4922,Yes,0.919,0.546,86.31,No,-97,No,2.68,0.473,1.475,Host_2,Host_4,34.23,14.51,79.34,8192,0,8.1,79.34,10.47
JOB_4923,04-01-2024 10:02,04-01-2024 10:02,57.79,1349,2888,3.19,253,Cloud,3288,598.88,Medium,ASB-Dynamic-CapsNet,Static,0.11,IO-Bound,1.304,3090,23,0.889,Medium,0.245,Cluster_4923,Yes,0.987,0.642,72.41,Yes,-202,No,0.91,0.534,1.413,Host_2,Host_1,39.14,12.16,92.39,8192,0,1.3,92.39,16.47
JOB_4924,04-01-2024 10:03,04-01-2024 10:03,80.47,7998,4976,6.72,241,Cloud,1299,381.3,Low,Priority-Based,Dynamic,4.13,Delay-Sensitive,0.763,4969,45,0.741,Medium,0.475,Cluster_4924,No,0.956,0.583,84.93,Yes,7,Yes,2.22,0.541,1.292,Host_1,Host_2,14.64,41.04,68.58,32768,0,4.4,68.58,24.41
JOB_4925,04-01-2024 10:04,04-01-2024 10:04,13.97,5022,3808,8.78,693,IoT,928,407.11,High,FCFS,Dynamic,3.19,CPU-Bound,1.107,3955,68,0.9,Medium,0.358,Cluster_4925,Yes,0.902,0.659,83.98,Yes,-147,Yes,0.89,0.684,1.227,Host_3,Host_1,63.89,34.23,46.05,8192,0,9.8,63.89,61.3
JOB_4926,04-01-2024 10:05,04-01-2024 10:05,30.57,3044,1807,9.71,798,Social Media,4396,167.27,Medium,Priority-Based,Static,0.67,IO-Bound,1.414,2099,81,0.96,High,0.566,Cluster_4926,Yes,0.852,0.796,75.51,No,-292,Yes,4.14,0.228,1.469,Host_1,Host_2,51.25,56.58,44.26,16384,0,14.8,56.58,18.58
JOB_4927,04-01-2024 10:06,04-01-2024 10:06,47.2,7471,1869,3.74,598,Cloud,3401,577.04,Low,Round Robin,Static,3.09,CPU-Bound,1.303,1881,59,0.974,Medium,0.046,Cluster_4927,Yes,0.892,0.611,78.34,No,-12,Yes,0.76,0.566,1.225,Host_1,Host_3,35.17,18.41,53.06,8192,0,10.8,53.06,91.2
JOB_4928,04-01-2024 10:07,04-01-2024 10:07,28.16,5081,1418,8.07,312,Enterprise DB,2573,551.25,Low,ASB-Dynamic-CapsNet,Dynamic,4.09,IO-Bound,0.796,1359,103,0.822,Low,0.108,Cluster_4928,No,0.787,0.683,94.94,Yes,59,No,3.94,0.809,1.42,Host_4,Host_2,13.24,49.98,59.67,8192,0,21.3,59.67,62.02
JOB_4929,04-01-2024 10:08,04-01-2024 10:08,69.51,2331,3479,8.59,340,IoT,547,197.46,Medium,FCFS,Static,3.01,Memory-Intensive,1.264,3572,45,0.7,High,0.483,Cluster_4929,No,0.798,0.518,98.18,Yes,-93,No,3.99,0.672,1.493,Host_3,Host_4,44.2,50.06,63.15,32768,0,20.2,63.15,7.11
JOB_4930,04-01-2024 10:09,04-01-2024 10:09,83.54,1972,2873,6.42,570,IoT,2037,546.31,Low,FCFS,Static,5,IO-Bound,1.243,3003,50,0.643,Medium,0.106,Cluster_4930,Yes,0.879,0.833,97.79,No,-130,No,0.78,0.945,1.384,Host_1,Host_2,31.88,94.73,16.54,32768,0,12.1,94.73,6.02
JOB_4931,04-01-2024 10:10,04-01-2024 10:10,43.9,1936,3090,3.8,958,IoT,1027,973.37,Low,ASB-Dynamic-CapsNet,Static,2.54,Delay-Sensitive,1.313,2941,41,0.776,Medium,0.302,Cluster_4931,No,0.839,0.974,97.64,No,149,Yes,4.05,0.408,0.994,Host_3,Host_2,35.31,37.19,37.65,16384,0,16.1,37.65,11.82
JOB_4932,04-01-2024 10:11,04-01-2024 10:11,37.37,829,3144,6.38,257,Enterprise DB,3094,717.26,Medium,Round Robin,Static,3.37,CPU-Bound,0.686,3270,86,0.97,Medium,0.213,Cluster_4932,Yes,0.943,0.98,87.68,Yes,-126,No,4.61,0.576,1.415,Host_4,Host_3,13.84,87.72,62.31,16384,0,5.7,87.72,5.06
JOB_4933,04-01-2024 10:12,04-01-2024 10:12,86.92,6351,475,6.05,292,Enterprise DB,2798,486.17,Low,ASB-Dynamic-CapsNet,Dynamic,0.35,CPU-Bound,0.696,440,110,0.907,Low,0.014,Cluster_4933,No,0.764,0.662,87.37,No,35,No,4.95,0.136,1.139,Host_4,Host_3,86.59,17.15,24.45,32768,0,23.6,86.59,19.38
JOB_4934,04-01-2024 10:13,04-01-2024 10:13,45.59,7532,3136,6.26,296,Enterprise DB,4929,916.92,High,ASB-Dynamic-CapsNet,Static,4.07,Memory-Intensive,0.715,3311,77,0.989,High,0.904,Cluster_4934,Yes,0.856,0.806,82.85,Yes,-175,Yes,1.37,0.401,0.842,Host_2,Host_1,50.81,60.33,22.54,16384,0,14.4,60.33,45.97
